Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01,7.048218373934104,7.151004439689303,7.011508764659722,7.0261921882629395,825970,0.0,0.0
2002-07-02,7.048218374746189,7.099611407629709,6.938089546910353,6.974799156188965,653405,0.0,0.0
2002-07-03,6.94543140968761,7.026191987643236,6.94543140968761,6.982141017913818,305880,0.0,0.0
2002-07-04,7.01885181539865,7.268475653241986,6.989484263877219,7.136322021484375,2413155,0.0,0.0
2002-07-05,7.268474177046279,7.30518378403692,7.048217935457465,7.231765270233154,3460955,0.0,0.0
2002-07-08,7.268476115860076,7.371262902816005,7.195057582472444,7.239108562469482,2791970,0.0,0.0
2002-07-09,7.268475343350799,7.283159468574286,7.121637592004065,7.173031330108643,716330,0.0,0.0
2002-07-10,7.1656904080251485,7.253793072856063,7.084929106796838,7.21708345413208,1163015,0.0,0.0
2002-07-11,7.121637620415131,7.268475372347659,6.827962116550073,6.872013092041016,1434245,0.0,0.0
2002-07-12,6.93808934800686,7.048218172685486,6.916063863142151,6.982141017913818,673410,0.0,0.0
2002-07-15,8.237605902594499,8.237605902594499,6.872013064625803,7.173031330108643,1958485,0.0,0.0
2002-07-16,7.048218374746189,7.180371987900608,6.91606406141421,6.974799156188965,1115835,0.0,0.0
2002-07-17,7.0335334003734475,7.0335334003734475,6.791250988683269,6.8499860763549805,468885,0.0,0.0
2002-07-18,6.908722780313238,6.974799944446947,6.813278065473174,6.886697292327881,271340,0.0,0.0
2002-07-19,6.3140312182907685,6.901382373331746,6.3140312182907685,6.827963829040527,317560,0.0,0.0
2002-07-22,6.75454395308564,6.75454395308564,6.548971068040414,6.578338623046875,508510,0.0,0.0
2002-07-23,6.783911069974074,6.783911069974074,6.475551412231826,6.695808410644531,321750,0.0,0.0
2002-07-24,6.622389480058266,6.754543111023397,6.607705354296777,6.710492134094238,614330,0.0,0.0
2002-07-25,7.12163828082617,7.12163828082617,6.6444153677467215,6.695808410644531,417915,0.0,0.0
2002-07-26,6.673783181836541,6.754543781002361,6.4755516654599035,6.541628837585449,842775,0.0,0.0
2002-07-29,6.607704800741805,6.739859120813472,6.328712736244729,6.387447834014893,972715,0.0,0.0
